Lake Water Quality Report - 1950 to 2017


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Alva Lake,Oneida,968100,NO,44,,443053,NE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,07/12/1979,,,,2.21,,,,41,,,,,
8189805,08/17/1989,10.75,NO,3.3,,,43,,,,,,GREEN,2-Very minor aesthetic problems
8189805,09/02/1989,10.75,NO,3.3,,,43,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,09/15/1989,11.25,NO,3.4,,,42,,,,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,10/01/1989,8.25,NO,2.5,,,47,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,10/13/1989,7.25,NO,2.2,,,49,,,,,,GREEN,2-Very minor aesthetic problems
8189805,04/21/1990,8.5,NO,2.6,,,46,,,LOW,,,GREEN,2-Very minor aesthetic problems
8189805,05/03/1990,10.5,NO,3.2,,,43,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,05/21/1990,8.5,NO,2.6,,,46,,,LOW,,,BLUE,2-Very minor aesthetic problems
8189805,06/07/1990,16.75,NO,5.1,,,37,,,LOW,,CLEAR,BLUE,2-Very minor aesthetic problems
8189805,06/25/1990,14.5,NO,4.4,,,39,,,LOW,,,BLUE,2-Very minor aesthetic problems
06/20/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/01/1996,Ed And Alice Przybyla,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/06/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/15/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/25/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/29/1996,Ed And Alice Przybyla,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/08/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/13/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/21/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/27/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/09/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/01/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/13/1996,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/10/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/02/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/09/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/16/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/26/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/07/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/15/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/23/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/30/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/08/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/18/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/29/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/12/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/23/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/10/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/17/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/24/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
11/07/1997,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/30/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/19/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/01/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/10/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/22/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/04/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/14/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/28/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/12/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/24/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/01/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/08/1998,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/14/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/02/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/18/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/17/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/29/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/10/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/18/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/28/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/10/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/19/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/01/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/11/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/21/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/27/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/09/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/26/1999,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/26/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/23/2000,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/31/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/08/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/29/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/04/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/15/2000,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/31/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/05/2000,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/16/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/21/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/30/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/08/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/17/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/24/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/01/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/08/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/18/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/29/2000,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/29/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/30/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/11/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/21/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/26/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/05/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/07/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/18/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/23/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/31/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/08/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/09/2001,JENNIFER WUDI,Lake Baseline Monitoring- DNR (1970s-2006)
08/09/2001,Rick Jirsa,Lakes Baseline and Trends Monitoring
08/20/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/27/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/12/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/24/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/01/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/17/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
11/03/2001,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/30/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/22/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/17/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/26/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/04/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/14/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/24/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/06/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/20/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/04/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/17/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/27/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/09/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/28/2002,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/30/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/27/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/09/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/30/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/16/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/24/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/08/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/19/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/07/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/25/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/05/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/14/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/27/2003,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/28/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/18/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/10/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/03/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/15/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/20/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/06/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/25/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/17/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/06/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/13/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/14/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
11/02/2004,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/17/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/24/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/31/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/13/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/22/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/01/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/19/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/25/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/05/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/23/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/15/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/11/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/28/2005,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/02/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/22/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/20/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/09/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/04/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/09/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/17/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/26/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/25/2006,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
04/25/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/18/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/12/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/26/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/07/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/24/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/03/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/15/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/22/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/03/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/26/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/24/2007,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/06/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/22/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/24/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/07/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/29/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/10/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/03/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/15/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/13/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/31/2008,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/18/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/18/2009,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/28/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/05/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/23/2009,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/07/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/20/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/27/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/27/2009,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/11/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/01/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/01/2009,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/10/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/24/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/20/2009,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/10/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/17/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/31/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/17/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/29/2010,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/17/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/27/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/09/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/24/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/09/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/27/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/31/2010,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/07/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/02/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/14/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/20/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/20/2011,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/27/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/19/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/30/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/30/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/11/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/28/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
10/28/2011,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/15/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/26/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/25/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/09/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/23/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/02/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/20/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/04/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/29/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
11/04/2012,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/28/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
05/28/2013,Allen Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/10/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
06/24/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/11/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
07/23/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/07/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
08/20/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
09/08/2013,Allen And Rosemary Toussaint,Citizen Lake Monitoring - Water Quality - Alva Lake; Deep Hole
